Track URI,Track Name,Artist URI,Artist Name,Album URI,Album Name,Album Release Date,Album Image URL,Disc Number,Track Number,Track Duration (ms),Track Preview URL,Explicit,Popularity,Added By,Added At,Artist Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:7IzJ7EGpIpq2vW3ylVTtMh,Not,spotify:artist:5QdyldG4Fl4TPiOIeMNpBZ,Big Thief,spotify:album:7pg8T6pajjHVZbiyB8bGxo,Two Hands,2019-10-11,https://i.scdn.co/image/ab67616d0000b273e73a1a912f761d1a8b57c43b,1,7,367093,,FALSE,40,,2019-12-09T18:40:08Z,"art pop,brooklyn indie,chamber pop,freak folk,indie folk,indie pop,indie rock,small room,stomp and holler",0.422,0.788,11,-6.57,1,0.0556,0.101,0.00282,0.16,0.544,140.423,4
spotify:track:2QXB9GugNcZqXrDXYowISU,Time Flies,spotify:artist:2OaHYHb2XcFPvqL3VsyPzU,Rico Nasty,spotify:album:5sQcdmPjZvmsVA3uFZAqC5,Time Flies,2019-07-24,https://i.scdn.co/image/ab67616d0000b2733943a3a1fc6dd6b1df92398b,1,1,185806,https://p.scdn.co/mp3-preview/cea7bdf54fb31fedd5c9ac4979ceb2901fd654df?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,50,,2019-12-09T18:29:42Z,"dmv rap,escape room,trap queen",0.596,0.933,6,-2.747,1,0.0771,0.164,0,0.354,0.91,155.008,4
spotify:track:44ZJ4hLD5onikKsVLQaILr,Vossi Bop,spotify:artist:2SrSdSvpminqmStGELCSNd,Stormzy,spotify:album:1feZ7dUgDquoQRddxlI5BH,Vossi Bop,2019-04-26,https://i.scdn.co/image/ab67616d0000b2738fa5993f1af85d9fe10a2be1,1,1,196266,https://p.scdn.co/mp3-preview/b3836168720465c84df242690ea49f6a855a6cde?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,69,,2019-12-09T18:19:35Z,"grime,uk hip hop",0.682,0.653,8,-6.062,1,0.339,0.13,0.00116,0.129,0.428,188.115,4
spotify:track:3wnlfgRMOsQMLoJGyHDEHz,745 sticky,"spotify:artist:6PfSUFtkMVoDkx4MQkzOi3, spotify:artist:2Cm6C9PNHioyjRKBfO7n9N, spotify:artist:3sklFG9fuDAq3vbIZlkNH6","100 gecs, Dylan Brady, Laura Les",spotify:album:4CGanXs6KlVuXXdNrf82qE,1000 gecs,2019-05-31,https://i.scdn.co/image/ab67616d0000b273acd9825c2d60ddee38f643b3,1,1,141290,,TRUE,0,,2019-12-09T18:14:13Z,"glitchcore,hyperpop,escape room,glitchcore,hyperpop,underground hip hop,hyperpop,transpop",0.608,0.708,6,-5.682,1,0.244,0.128,0.0000865,0.821,0.798,75.048,4
spotify:track:58aRrOlOxUYWioWhz172w4,money machine,"spotify:artist:6PfSUFtkMVoDkx4MQkzOi3, spotify:artist:2Cm6C9PNHioyjRKBfO7n9N, spotify:artist:3sklFG9fuDAq3vbIZlkNH6","100 gecs, Dylan Brady, Laura Les",spotify:album:4CGanXs6KlVuXXdNrf82qE,1000 gecs,2019-05-31,https://i.scdn.co/image/ab67616d0000b273acd9825c2d60ddee38f643b3,1,2,114460,,TRUE,0,,2019-12-09T18:11:26Z,"glitchcore,hyperpop,escape room,glitchcore,hyperpop,underground hip hop,hyperpop,transpop",0.68,0.659,6,-7.186,1,0.151,0.229,0,0.474,0.75,98.877,4
spotify:track:5z4TlJ5NN7OQfEBq0InOvM,Is It Cold In The Water? - Flume & Eprom Remix,"spotify:artist:6nxWCVXbOlEVRexSbLsTer, spotify:artist:5a2w2tgpLwv26BYJf2qYwu, spotify:artist:2c2X6dr1PHctH24BxNOjHi","Flume, SOPHIE, Eprom",spotify:album:2Vx9FC6Um8i6kEtY7HNswB,Hi This Is Flume (Mixtape),2019-03-22,https://i.scdn.co/image/ab67616d0000b27359aaefba0f8d74f0054ff1a3,1,7,287331,https://p.scdn.co/mp3-preview/81d16cfcb9d6bdd662b3f138170cdb5a3e8002ce?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,44,,2019-12-09T10:18:46Z,"australian dance,australian electropop,australian indie,downtempo,edm,art pop,dance pop,deconstructed club,electropop,escape room,hyperpop,pop,transpop,downtempo bass,electronic trap,experimental bass,future bass,glitch hop,halftime dnb,vapor twitch,wonky",0.202,0.694,1,-6.974,0,0.0412,0.000657,0.000289,0.483,0.152,158.865,5
spotify:track:3PhICIIH9dua2ZZryHqiHE,LesAlpx,spotify:artist:2AR42Ur9PcchQDtEdwkv4L,Floating Points,spotify:album:1WwZwdTICfaZI51BIIEN9z,Crush,2019-10-18,https://i.scdn.co/image/ab67616d0000b273d03dff7f5eeee485e5a45f62,1,6,281141,https://p.scdn.co/mp3-preview/9370e4a403c01ea2f5d627e90db98ffa3f77b86e?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,44,,2019-12-09T10:03:44Z,"bass music,chamber psych,electronica,float house,future garage,intelligent dance music,microhouse,wonky",0.7,0.741,0,-11.692,1,0.0411,0.000184,0.826,0.109,0.181,130.025,4
spotify:track:343MTAHIcZRw91arzrMeDs,Sea-Watch,spotify:artist:2AR42Ur9PcchQDtEdwkv4L,Floating Points,spotify:album:1WwZwdTICfaZI51BIIEN9z,Crush,2019-10-18,https://i.scdn.co/image/ab67616d0000b273d03dff7f5eeee485e5a45f62,1,10,244613,https://p.scdn.co/mp3-preview/c43003a1d5ab6259f8a8df4c590f9e8f5d05a6e6?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,34,,2019-12-09T06:10:25Z,"bass music,chamber psych,electronica,float house,future garage,intelligent dance music,microhouse,wonky",0.135,0.105,5,-18.817,0,0.0344,0.927,0.952,0.11,0.0575,81.289,4
spotify:track:1ZGHtfTerBSe62CYMAqeTm,People's Potential,spotify:artist:2AR42Ur9PcchQDtEdwkv4L,Floating Points,spotify:album:7K6QcVD4cmdPETB3kznHWC,People's Potential / Shark Chase,2010-10-19,https://i.scdn.co/image/ab67616d0000b273cab3eebaaf69202c554c7442,1,1,423466,https://p.scdn.co/mp3-preview/03b089d924bc65ff1785e283c2ad8466f587eb75?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,17,,2019-12-09T06:10:11Z,"bass music,chamber psych,electronica,float house,future garage,intelligent dance music,microhouse,wonky",0.694,0.571,0,-6.722,0,0.059,0.00357,0.868,0.0962,0.534,114.888,4
spotify:track:5wah0uTpYKOSuHax1v4olL,Cos-Ber-Zam Ne Noya - Daphni Mix,spotify:artist:4nhvb6x9ZhPiYCzrHDNia9,Daphni,spotify:album:4MLv6PbCID5my2Dtya3iUd,Jiaolong,2012-10-08,https://i.scdn.co/image/ab67616d0000b2738e9207484b4e41926b613103,1,2,336672,https://p.scdn.co/mp3-preview/c5907523a10df6616601df82159d087821544cf3?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,46,,2019-12-09T06:10:08Z,"bass music,canadian house,deep house,electronica,float house,future garage,microhouse",0.726,0.88,9,-6.724,0,0.059,0.0146,0.149,0.407,0.73,120.022,4
spotify:track:4H4p1B3GrZHnh71vgPtHQW,Daughter,spotify:artist:7Eu1txygG6nJttLHbZdQOh,Four Tet,spotify:album:74r6JJ97ipO0CREXP9PMqZ,New Energy,2017-09-29,https://i.scdn.co/image/ab67616d0000b2733f31769b727102837cb32a63,1,12,295131,https://p.scdn.co/mp3-preview/16a5ae6993b3988671857df2b00ccce3bf46eb21?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,57,,2019-12-09T06:03:27Z,"alternative dance,electronica,folktronica,intelligent dance music,new rave",0.621,0.3,1,-9.135,1,0.056,0.765,0.00598,0.11,0.369,81.098,4
spotify:track:5pB9UH5jW7eO51T5mrat4D,Last Bloom,spotify:artist:2AR42Ur9PcchQDtEdwkv4L,Floating Points,spotify:album:1WwZwdTICfaZI51BIIEN9z,Crush,2019-10-18,https://i.scdn.co/image/ab67616d0000b273d03dff7f5eeee485e5a45f62,1,2,353680,https://p.scdn.co/mp3-preview/03e21a595fc7dcacb60384993e00061aa7622061?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,39,,2019-12-09T04:36:26Z,"bass music,chamber psych,electronica,float house,future garage,intelligent dance music,microhouse,wonky",0.711,0.646,1,-11.706,1,0.0584,0.197,0.894,0.0845,0.138,135.018,4
spotify:track:6wWgLfaH3stFctDkj0Nx44,Fox,spotify:artist:5WSlKTn8XCAH31eAVaJ4Wj,Dogleg,spotify:album:41cSz3pGC8Iixg3Uh84TYb,Fox,2019-11-08,https://i.scdn.co/image/ab67616d0000b27328962c504d5e35d4f89c96f0,1,1,170000,https://p.scdn.co/mp3-preview/ec68c0146f80582bed70530b3f1b072a78493d0c?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,25,,2019-12-09T04:35:21Z,"alternative emo,ann arbor indie,diy emo,indie punk,indie rock,midwest emo,modern rock",0.5,0.99,7,-4.001,1,0.0626,0.000148,0.00737,0.187,0.176,100.068,4
spotify:track:3rkJH9BaiCWpRY718WTkBP,Falaise,spotify:artist:2AR42Ur9PcchQDtEdwkv4L,Floating Points,spotify:album:1WwZwdTICfaZI51BIIEN9z,Crush,2019-10-18,https://i.scdn.co/image/ab67616d0000b273d03dff7f5eeee485e5a45f62,1,1,234320,https://p.scdn.co/mp3-preview/492634c888ac7b5f73a03b887fb0c4b33e0e7d66?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,52,,2019-12-09T04:23:03Z,"bass music,chamber psych,electronica,float house,future garage,intelligent dance music,microhouse,wonky",0.356,0.401,11,-14.475,0,0.0467,0.434,0.789,0.176,0.0397,142.945,5
spotify:track:2BTjb4H2FLh2e5zx3nI6Ul,Hyph Mngo,spotify:artist:0aIpJqqTLf683ojWREc5lg,Joy Orbison,spotify:album:693G06k5b2GoKDHXGTzWPb,Hyph Mngo / Wet Look,2009-09-14,https://i.scdn.co/image/ab67616d0000b2735e8d59d1f6264dc8846ff73a,1,1,338413,https://p.scdn.co/mp3-preview/f2362e41a82ea0c9178e61c6384ac91eae90c933?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,41,,2019-12-09T03:47:44Z,"bass music,electronica,float house,future garage,microhouse,outsider house,wonky",0.485,0.552,1,-9.202,1,0.0543,0.116,0.0455,0.0864,0.0676,139.792,4
spotify:track:3EYKXoLpLl7k9CMfQlunUE,North Nights,spotify:artist:3r1XkJ7vCs8kHBSzGvPLdP,slowthai,spotify:album:5Ki4YFQrUx7hCcQx1LJUQb,Nothing Great About Britain,2019-05-17,https://i.scdn.co/image/ab67616d0000b2738fdd144d8a8e57db60c5c29d,2,2,211640,https://p.scdn.co/mp3-preview/a9f59ac65df0d6539d689337399a51aec2c44a48?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,45,,2019-12-06T22:55:49Z,"hip hop,rap,uk alternative hip hop,uk hip hop,underground hip hop",0.703,0.56,1,-8.31,1,0.42,0.431,0,0.151,0.125,129.604,4
spotify:track:760wlIjzrxRmB3rIRWIDqx,Dismantle,spotify:artist:6BuDxEE5rfuYeyhxQsl53K,Andy Stott,spotify:album:2b4RNCznna9U13uXza9jdl,It Should Be Us,2019-11-08,https://i.scdn.co/image/ab67616d0000b273146977de264174dc0780b958,1,1,256535,https://p.scdn.co/mp3-preview/b5a3b97d004b341043f600a7f554107640d003d4?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,36,,2019-12-05T10:41:15Z,"ambient,art pop,bass music,chamber psych,deconstructed club,dub techno,electronica,experimental pop,float house,fluxwork,future garage,intelligent dance music,microhouse,minimal techno,new isolationism,outsider house,wonky",0.436,0.336,1,-15.846,1,0.0434,0.155,0.926,0.095,0.0716,139.852,4
spotify:track:4csDtVEcBKdlf55VY256Wh,Alienation,spotify:artist:2c9yn5DJQd5es7YMY92ikZ,Holly Herndon,spotify:album:3PkYFFSJTPxOhnSYBtyZsk,PROTO,2019-05-10,https://i.scdn.co/image/ab67616d0000b2732c7d5123fd6be046d48c9760,1,2,223420,,FALSE,9,,2019-12-05T10:37:01Z,"ai,art pop,deconstructed club,electra,experimental vocal,fluxwork",0.131,0.564,4,-5.577,1,0.0394,0.000169,0,0.18,0.0394,79.142,4
spotify:track:0Yc8DdkaLOncBBwEm8HkMN,Please Love Me,spotify:artist:5OSLW2cbpJVdpB72DwAezR,Liam Bailey ,spotify:album:7hwZQEDa4A7aY966D8uNVL,Fallin off the Reel Vol. 4,2015-01-20,https://i.scdn.co/image/ab67616d0000b273aaf0c522f363b5891f9d5cdd,1,2,177600,,FALSE,0,,2019-12-04T05:08:02Z,,0.716,0.567,7,-7.204,0,0.0285,0.0459,0.00000561,0.209,0.63,98.062,4
spotify:track:2peFxYyg0TyQcj4H2HSvT0,Sensual,"spotify:artist:536qHynzDH1QviwhWY9dE3, spotify:artist:03aiitie1Nvoq2vvHF3kLR","Loraine James, feeo",spotify:album:5smM3VHJBSgkbU2uQQdbDu,For You and I,2019-09-20,https://i.scdn.co/image/ab67616d0000b2733a4636db0dd5e5c4611b52ce,1,5,344103,https://p.scdn.co/mp3-preview/d069852bf39e5bef7dd5aa23e81123fe91cb7454?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,13,,2019-12-03T03:33:06Z,"deconstructed club,outsider house,uk experimental electronic",0.739,0.458,2,-8.936,1,0.0962,0.844,0.429,0.089,0.435,120.031,4
spotify:track:41XRwfOVmv2syno77MiQJM,So Scared,spotify:artist:536qHynzDH1QviwhWY9dE3,Loraine James,spotify:album:5smM3VHJBSgkbU2uQQdbDu,For You and I,2019-09-20,https://i.scdn.co/image/ab67616d0000b2733a4636db0dd5e5c4611b52ce,1,3,266896,https://p.scdn.co/mp3-preview/42143c6235015f2fcfa44d7a3bfa939e2c6e74f1?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,7,,2019-12-03T03:25:27Z,"deconstructed club,outsider house,uk experimental electronic",0.526,0.681,4,-11.243,0,0.418,0.00749,0.0372,0.227,0.397,173.762,3
spotify:track:0gSY0FPqaubm3AVKLGHS7o,London Ting // Dark As Fuck,spotify:artist:536qHynzDH1QviwhWY9dE3,Loraine James,spotify:album:5smM3VHJBSgkbU2uQQdbDu,For You and I,2019-09-20,https://i.scdn.co/image/ab67616d0000b2733a4636db0dd5e5c4611b52ce,1,2,282737,https://p.scdn.co/mp3-preview/541d1f54e686bcf43d680d57459c77d60aed9d54?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,8,,2019-12-03T03:20:25Z,"deconstructed club,outsider house,uk experimental electronic",0.621,0.841,6,-9.235,0,0.504,0.0106,0,0.179,0.514,144.252,4
spotify:track:7JMVhsR4cggN4Rvq0NQVOX,Beta Male Strategies,spotify:artist:6yJ6QQ3Y5l0s0tn7b0arrO,JPEGMAFIA,spotify:album:5ilsl5R2lGACTnPZMKIp7o,All My Heroes Are Cornballs,2019-09-13,https://i.scdn.co/image/ab67616d0000b273c0f5083c53e881de8dec3d70,1,3,198008,https://p.scdn.co/mp3-preview/d6a9faadf9ff9f07e7ff2d63ca5c8652de8e3422?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,46,,2019-12-01T22:26:25Z,"alternative hip hop,escape room,experimental hip hop,hip hop,industrial hip hop,rap,underground hip hop",0.573,0.582,0,-6.647,1,0.275,0.484,0.0000061,0.161,0.214,119.69,4
spotify:track:5KuEkcJY87gKL3UtBn5TuU,Vernon,spotify:artist:5jh7sgXW2njALiIh0aPXjB,Show Me the Body,spotify:album:6QtCupMX7t3c3rJ2Cd08Be,S M T B,2015-04-21,https://i.scdn.co/image/ab67616d0000b273b3cededac01647e2bd97c6a0,1,3,298203,https://p.scdn.co/mp3-preview/532a4a58a6bd4b977a1466b836a0736bd8437e87?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,22,,2019-12-01T22:20:51Z,noise punk,0.282,0.863,2,-4.912,1,0.122,0.188,0.00000159,0.347,0.246,93.388,4
spotify:track:5fEHOVH3KwBuklCZwOUba1,Wild Heart,spotify:artist:1mu7k6UrCDxm9g1mih2NqV,Abe Vigoda,spotify:album:7cBeRCuWI8UQhsjpW78GxR,Reviver,2009-02-17,https://i.scdn.co/image/ab67616d0000b2731b87ba204e7ec1434574a949,1,4,342746,https://p.scdn.co/mp3-preview/fbfc2c686da6ec47c6c9ad42c0a25ab6a8d906c2?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,14,,2019-12-01T08:17:13Z,noise rock,0.484,0.273,2,-11.307,1,0.0302,0.121,0.817,0.14,0.117,166.923,4
spotify:track:27pMs4eQvhFVRw0smjiK3P,Blit Scratch,spotify:artist:4vqWC22e67XLrE2N5DI3WX,Oliver Wilde,spotify:album:6W9HToy3MuFUMj3ADVJ6kq,Long Hold Star an Infinite Abduction,2016-05-06,https://i.scdn.co/image/ab67616d0000b273fbafd5870d424baad9f321d1,1,2,255397,https://p.scdn.co/mp3-preview/7baa3339b0bac96f1ce06b93d0bc158ddcf3191a?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,6,,2019-12-01T06:38:25Z,"bristol indie,garage psych",0.565,0.633,5,-9.076,0,0.0274,0.0902,0.859,0.114,0.269,106.979,4
spotify:track:3YVPpVJvJG2EauXurPA90F,Tell It to My Heart,spotify:artist:32lVGr0fSRGT6okLKHiP68,Taylor Dayne,spotify:album:2hlHv54WpTInFIRMk3Hwjk,Tell It to My Heart (Expanded Edition),1988-01-19,https://i.scdn.co/image/ab67616d0000b2734f7420eec423c20556744d7d,1,1,220880,https://p.scdn.co/mp3-preview/0abb33e43623bd14fd97b086ca50d2633328f024?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,67,,2019-12-01T05:41:51Z,"freestyle,hi-nrg,new wave pop,soft rock",0.638,0.988,1,-5.042,1,0.0921,0.0302,0.0000116,0.371,0.723,117.955,4
spotify:track:7hKjzfL2ZTb8yLcx0OIWYm,Angel of Mercy,"spotify:artist:50P6WjP7U240vg9B92eAfC, spotify:artist:2HaANCXbq3ScA7HxTt54Rs","David Kauffman, Eric Caboor",spotify:album:7LC78y1LcVDXHf86XacdFP,Songs from Suicide Bridge,2015-04-28,https://i.scdn.co/image/ab67616d0000b2734ce0a0f8c5b62fb1cce89ed7,1,4,303026,https://p.scdn.co/mp3-preview/c75c8703f6051c59323606ac40ce75c96da68ad1?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,10,,2019-12-01T03:53:12Z,,0.49,0.175,2,-18.925,1,0.0347,0.879,0.00383,0.1,0.265,125.608,4
spotify:track:68VCCqeujyd3SqmYAWB0lZ,Nights Over Egypt,spotify:artist:7aHa6IZwZ13FoC5AXFkCSh,The Jones Girls,spotify:album:3tpCzBzJytqzc7eHcJQChi,Get as Much Love as You Can,1981,https://i.scdn.co/image/ab67616d0000b27342b60af393781ecdec90519a,1,3,279800,https://p.scdn.co/mp3-preview/a61581c4414ab48740bf831a21107258a9c2c609?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,52,,2019-11-30T00:26:59Z,"classic soul,disco,funk,motown,philly soul,post-disco,quiet storm,soul,urban contemporary",0.752,0.36,9,-14.317,0,0.0334,0.499,0.291,0.106,0.636,110.768,4
spotify:track:3HQNBLkOCF7Yq5teTTn7QX,I Didn't Know,spotify:artist:5M0HAqHXyOh3q7WQnvce8o,Part Time,spotify:album:0OFoMFVZT8Xl8zCPp5QYsy,Spell #6,2018-11-02,https://i.scdn.co/image/ab67616d0000b27398a83216f1f80654aa874773,1,8,289655,,FALSE,0,,2019-11-28T19:51:04Z,"chillwave,experimental pop,indie garage rock",0.707,0.367,2,-13.895,1,0.0361,0.0259,0.751,0.0965,0.64,97.017,4
spotify:track:3zQo9Rkngqv2ug74OH6jrt,Spell #6,spotify:artist:5M0HAqHXyOh3q7WQnvce8o,Part Time,spotify:album:0OFoMFVZT8Xl8zCPp5QYsy,Spell #6,2018-11-02,https://i.scdn.co/image/ab67616d0000b27398a83216f1f80654aa874773,1,6,381280,,FALSE,0,,2019-11-28T09:39:39Z,"chillwave,experimental pop,indie garage rock",0.568,0.484,0,-13.219,1,0.0339,0.00141,0.829,0.435,0.118,81.24,4
spotify:track:5RKm8AUGMDZ8XTDTzE4BCR,I Can Treat You Better (feat. Ariel Pink),spotify:artist:5M0HAqHXyOh3q7WQnvce8o,Part Time,spotify:album:0OFoMFVZT8Xl8zCPp5QYsy,Spell #6,2018-11-02,https://i.scdn.co/image/ab67616d0000b27398a83216f1f80654aa874773,1,3,274163,,FALSE,0,,2019-11-28T09:27:22Z,"chillwave,experimental pop,indie garage rock",0.701,0.558,6,-12.857,1,0.0273,0.00182,0.141,0.0967,0.899,103.521,4
spotify:track:6BGAmrox67KAhrBgeMvTem,Hide,spotify:artist:5M0HAqHXyOh3q7WQnvce8o,Part Time,spotify:album:0OFoMFVZT8Xl8zCPp5QYsy,Spell #6,2018-11-02,https://i.scdn.co/image/ab67616d0000b27398a83216f1f80654aa874773,1,2,298749,,FALSE,0,,2019-11-28T09:19:22Z,"chillwave,experimental pop,indie garage rock",0.609,0.49,7,-13.365,1,0.028,0.00182,0.869,0.105,0.486,134.277,4
spotify:track:5VQR3lMWxlcYZvGbzOePmY,The Routine,spotify:artist:78X7quh8fqAGZ42OpLmUW0,Wiki,spotify:album:5Ye9kDYxIZM0LVj1M1CvC6,OOFIE,2019-11-08,https://i.scdn.co/image/ab67616d0000b273e7da0b85442d11891ce3f5d0,1,10,153000,https://p.scdn.co/mp3-preview/4e4ab6dbebfe1a8962a5ad29369509fb1f03e895?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,39,,2019-11-27T09:24:19Z,underground hip hop,0.705,0.803,11,-6.183,0,0.401,0.21,0.00000619,0.115,0.432,159.959,4
spotify:track:3rjIzo3gxzROjQeBeLPZ2B,Back Then (feat. Lansky Jones),"spotify:artist:78X7quh8fqAGZ42OpLmUW0, spotify:artist:0LrDPV2Vzw0JuDHDP8Xfh0","Wiki, Lansky Jones",spotify:album:5Ye9kDYxIZM0LVj1M1CvC6,OOFIE,2019-11-08,https://i.scdn.co/image/ab67616d0000b273e7da0b85442d11891ce3f5d0,1,9,213080,https://p.scdn.co/mp3-preview/a0bd13ab36dc376d26f5ab6bdebc2e31a4755fb4?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,19,,2019-11-27T09:21:53Z,underground hip hop,0.59,0.631,7,-7.537,1,0.504,0.314,0,0.106,0.313,107.163,4
spotify:track:50TtEarMy23aR92VERJb4H,Way That I Am (feat. Your Old Droog),"spotify:artist:78X7quh8fqAGZ42OpLmUW0, spotify:artist:20dRvQDfCTLJU0pgq13ZYp","Wiki, Your Old Droog",spotify:album:5Ye9kDYxIZM0LVj1M1CvC6,OOFIE,2019-11-08,https://i.scdn.co/image/ab67616d0000b273e7da0b85442d11891ce3f5d0,1,8,306106,https://p.scdn.co/mp3-preview/e60bc6a37417d68c8d7752480d6197265208cffd?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,22,,2019-11-27T09:15:51Z,"underground hip hop,alternative hip hop,boom bap,underground hip hop",0.406,0.945,0,-4.308,0,0.471,0.456,0,0.721,0.727,110.932,3
spotify:track:6pupcurqRceRKr1IjdM5nS,Grim (feat. Lil Ugly Mane & Denzel Curry),"spotify:artist:78X7quh8fqAGZ42OpLmUW0, spotify:artist:2gPLG9mGaU67woC5L0luYA, spotify:artist:6fxyWrfmjcbj5d12gXeiNV","Wiki, Lil Ugly Mane, Denzel Curry",spotify:album:5Ye9kDYxIZM0LVj1M1CvC6,OOFIE,2019-11-08,https://i.scdn.co/image/ab67616d0000b273e7da0b85442d11891ce3f5d0,1,4,262693,https://p.scdn.co/mp3-preview/8cb310ddf1a287011b653c1bd5f8660b36e9654b?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,44,,2019-11-27T09:03:04Z,"underground hip hop,alternative hip hop,phonk,psychedelic hip hop,underground hip hop,virginia hip hop,dark trap,drill,hip hop,miami hip hop,rap,trap,underground hip hop",0.553,0.812,8,-3.607,1,0.268,0.168,0.0000498,0.225,0.265,147.76,4
spotify:track:711gGx1GpUv9YW9KTSfJfH,Home,spotify:artist:4aEnNH9PuU1HF3TsZTru54,Caribou,spotify:album:00sZIJm0igl6aBYNktEuSy,Home,2019-10-08,https://i.scdn.co/image/ab67616d0000b2731b6a8f1a54545f7562a221f8,1,1,156293,,FALSE,0,,2019-11-27T04:42:27Z,"alternative dance,chillwave,electronica,electropop,folktronica,indie rock,indie soul,indietronica,intelligent dance music,new rave",0.711,0.663,9,-7.995,0,0.0997,0.0251,0.00727,0.246,0.507,96.996,4
spotify:track:6f1S3mOpU4TeoTZOJCmRXl,King Bromeliad,spotify:artist:2AR42Ur9PcchQDtEdwkv4L,Floating Points,spotify:album:16uv3keKqYiWt79hQcgGR2,King Bromeliad / Montparnasse,2014-06-23,https://i.scdn.co/image/ab67616d0000b27359254a1e17989491af72a514,1,1,532499,https://p.scdn.co/mp3-preview/d762d326094b2aaee9097dea8c658bf2836a3ef9?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,53,,2019-11-26T23:25:24Z,"bass music,chamber psych,electronica,float house,future garage,intelligent dance music,microhouse,wonky",0.896,0.471,1,-10.391,1,0.0766,0.00477,0.874,0.0824,0.282,114.936,4
spotify:track:60klFmyeLBbiVEbTguDuDH,Bowls,spotify:artist:4aEnNH9PuU1HF3TsZTru54,Caribou,spotify:album:3gkW0gOyovtdcscDX6WZ6O,Swim,2010-04-20,https://i.scdn.co/image/ab67616d0000b2733c17ef9472c134e367523eab,1,5,381387,https://p.scdn.co/mp3-preview/87fe592323d8c6b71f25bbc108289595f3b387ca?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,29,,2019-11-26T23:18:29Z,"alternative dance,chillwave,electronica,electropop,folktronica,indie rock,indie soul,indietronica,intelligent dance music,new rave",0.684,0.716,4,-9.043,0,0.0523,0.00846,0.89,0.111,0.755,120.007,4
spotify:track:2VpbXHtCshxYHMun0CZCh5,Melody Day - Four Tet Remix,"spotify:artist:4aEnNH9PuU1HF3TsZTru54, spotify:artist:14ypCWZbGZ22lTnj1pTlM7, spotify:artist:5GCXb303irIpugO0ls6gQN, spotify:artist:5uDexE85yLvbNx07i8vI9V","Caribou, Luke Lalonde, Adem, One Little Plane",spotify:album:1K41AqoU8bo769nwzLjqa3,Melody Day,2007-07-10,https://i.scdn.co/image/ab67616d0000b2738b3693ad38e8aae122b49ea1,1,2,285706,https://p.scdn.co/mp3-preview/a78765f69b4626c4a8279f4bf633eea147e579f8?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,43,,2019-11-26T22:47:01Z,"alternative dance,chillwave,electronica,electropop,folktronica,indie rock,indie soul,indietronica,intelligent dance music,new rave,canadian indie folk,folktronica",0.482,0.483,1,-11.049,0,0.03,0.694,0.415,0.0924,0.145,138.058,4
spotify:track:44lJSYlT2qRU64zNAtG9JS,slop,spotify:artist:41X1TR6hrK8Q2ZCpp2EqCz,bbno$,spotify:album:7yLZeJTQUK0Dn5MHTLNjyI,i don't care at all,2019-11-08,https://i.scdn.co/image/ab67616d0000b273b8f8efea25eab02ad81c9774,1,3,165517,https://p.scdn.co/mp3-preview/1f6b1def5d03d01e36541e15e3d988c3d72cc1a7?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,52,,2019-11-26T01:48:06Z,"canadian hip hop,dark trap,meme rap,pop rap,vapor trap",0.718,0.406,0,-10.511,1,0.318,0.292,0,0.091,0.221,174.032,4
